# ModEM impedance responses for                                                                                                      
#   Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                              
>  Full_Impedance
>  exp(i\omega t)
>  [mV/km]/[nT]
>     0.00
>     0.000    0.000
>     16   100
2.154430E+01   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXY   4.621814E-01   2.148562E+00   1.000000E+13
2.154430E+01   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYX  -4.468232E-01  -2.143153E+00   1.000000E+13
2.154430E+01   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYY   9.877123E-07   2.577108E-05   1.000000E+13
4.641590E+01   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXX   1.290716E-06  -8.581159E-06   1.000000E+13
4.641590E+01   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXY   1.525800E-01   1.058913E+00   1.000000E+13
4.641590E+01   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYX  -1.446377E-01  -1.051779E+00   1.000000E+13
4.641590E+01   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYY  -1.380623E-06   8.090101E-06   1.000000E+13
1.000000E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXX   6.922371E-07  -1.372180E-06   1.000000E+13
1.000000E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXY   4.070539E-02   4.980507E-01   1.000000E+13
1.000000E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYX  -4.132590E-02  -4.988443E-01   1.000000E+13
1.000000E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYY  -6.443502E-07   1.225527E-06   1.000000E+13
2.154440E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXX   3.969062E-09   1.362839E-07   1.000000E+13
2.154440E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXY   1.393798E-02   2.391674E-01   1.000000E+13
2.154440E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYX  -1.376316E-02  -2.386710E-01   1.000000E+13
2.154440E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYY  -5.942923E-09  -1.272791E-07   1.000000E+13
4.641590E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXX  -1.065620E-07   2.021260E-07   1.000000E+13
4.641590E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXY   7.928038E-03   1.252329E-01   1.000000E+13
4.641590E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYX  -7.736976E-03  -1.246393E-01   1.000000E+13
4.641590E+02   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYY   1.030067E-07  -1.982753E-07   1.000000E+13
1.000000E+03   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXX  -9.161880E-08   1.366687E-07   1.000000E+13
1.000000E+03   001                     0.000    0.000      18000.000     -18000.000          0.000     ZXY   2.954284E-03   6.099311E-02   1.000000E+13
1.000000E+03   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYX  -3.029541E-03  -6.133354E-02   1.000000E+13
1.000000E+03   001                     0.000    0.000      18000.000     -18000.000          0.000     ZYY   8.784115E-08  -1.311588E-07   1.000000E+13
1.000000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX   5.609255E-15  -7.502116E-14   1.000000E+13
1.000000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   1.132684E+02   1.260229E+02   1.000000E+13
1.000000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -1.132684E+02  -1.260229E+02   1.000000E+13
1.000000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY  -6.530233E-08   1.959749E-10   1.000000E+13
2.150000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX  -1.066443E-14   1.498387E-14   1.000000E+13
2.150000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   7.666353E+01   8.302091E+01   1.000000E+13
2.150000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -7.666353E+01  -8.302091E+01   1.000000E+13
2.150000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   3.538284E-16  -4.008471E-16   1.000000E+13
4.640000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX   4.980655E-13  -1.158041E-13   1.000000E+13
4.640000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   5.201986E+01   5.508829E+01   1.000000E+13
4.640000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -5.201986E+01  -5.508829E+01   1.000000E+13
4.640000E-02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   7.904965E-15  -2.710861E-15   1.000000E+13
1.000000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX   2.982958E-11   4.405382E-13   1.000000E+13
1.000000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   3.538686E+01   3.684680E+01   1.000000E+13
1.000000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -3.538686E+01  -3.684680E+01   1.000000E+13
1.000000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   2.467859E-14   2.924648E-15   1.000000E+13
2.154000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX   3.834984E-10   4.750945E-10   1.000000E+13
2.154000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   2.409723E+01   2.478577E+01   1.000000E+13
2.154000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -2.409723E+01  -2.478577E+01   1.000000E+13
2.154000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   2.760889E-14   1.100314E-14   1.000000E+13
